Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	142	143	144	150	153	156	158	Notes
Scotland	1033	3	SC081	BYL	Byrehill Jn – Dubbs Jn	0	60	0	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	4	SC085	AYH1	Ayr Harbour – Newton Jn (Goods Line)	0	17	0	00	10	N	Y	Y	Y	Y	Y	Y	
Scotland	1033	5	SC087	ANN	Newton Jn – Mauchline (Goods Line)	39	42	50	16	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	6	SC089	KCH1	Annbank – Change of ELR	43	52	48	73	10	N	Y	Y	Y	Y	Y	Y	
Scotland	1033	7	SC089	KCH2	"Change of ELR – Killoch Colliery (Goods
Line)"	0	00	3	43	10	N	Y	Y	Y	Y	Y	Y	
Scotland	1033	8	SC091	WAT	Dalrymple Jn – Chalmerston (Goods Line)	43	53	52	70	8	N	Y	Y	Y	Y	Y	Y	
Scotland	1033	9	SC093	SCM1	Motherwell – Mossend South	89	51	91	08	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	10	SC093	SCM2	Mossend South – Whifflet North Jn	91	08	94	05	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	11	SC093	SCM3	"Whifflet North Jn – Gartsherrie South Jn
(Limit of OLE)"	94	05	95	64	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	12	SC093	SCM3	"Gartsherrie South Jn (Limit of OLE) –
Greenhill Lower Jn"	95	64	106	63	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	13	SC097	SYE	"Whifflet South Jn – Sunnyside Jn (Goods
Line)"	9	63	8	43	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	14	SC099	RSL2	Whifflet North Jn – Change of ELR	0	00	0	34	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	15	SC099	RSL1	Change of ELR – Langloan Jn	6	59	6	34	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	16	SC099	RCB	Langloan Jn – Rutherglen East Jn	6	34	0	04	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	17	SC101	RCB	Coatbridge Jn – Langloan Jn	7	03	6	34	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	18	SC103	CBD1	Garnqueen North Jn – Gartcosh Jn	1	33	0	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	19	SC103	CBD2	Gartcosh Jn – Change of ELR	97	09	103	41	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	20	SC103	SGN	Change of ELR – Cowlairs West Jn	0	61	-0	20	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	21	SC105	GHE	Gartsherrie South Jn – Gartcosh Jn	95	64	97	06	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	22	SC106	PNS	"Sighthill West Jn – Cowlairs South Jn
(Chord Line)"	0	30	0	00	8	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	23	SC107	ECM9	Waverley East End – Edinburgh Waverley	0	21	0	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1033	24	SC107	EGM4	"Edinburgh Waverley – Waverley West End
(South Lines)"	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1034	1	SC107	ECN1	"Edinburgh Waverley – Waverley West End
(North Lines)"	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	2	SC107	EGM3	"Waverley West End – Haymarket (South
Lines)"	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	3	SC107	ECN2	"Waverley West End – Haymarket (North
Lines)"	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	4	SC107	EGM2	"Haymarket – Haymarket East Jn (South
Lines)"	46	02	45	72	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	5	SC107	ECN2	"Haymarket – Haymarket East Jn (North
Lines)"	1	19	1	29	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	6	SC107	EGM2	"Haymarket East Jn – Haymarket Central
Jn (South Lines)"	45	72	45	35	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	7	SC107	ECN2	"Haymarket East Jn – Haymarket Central
Jn (North Lines)"	1	29	1	66	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	8	SC107	EGM2	"Haymarket Central Jn – Haymarket West
Jn (South Lines)"	45	35	44	73	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	9	SC107	ECN2	"Haymarket Central Jn – Haymarket West
Jn (North Lines)"	1	66	2	41	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	10	SC107	EGM1	Haymarket West Jn – Cowlairs West Jn	44	73	1	67	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	11	SC107	EGM1	Cowlairs West Jn – Glasgow Queen Street	1	67	0	00	8	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	12	SC109	PMT	Polmont Jn – Grangemouth Jn	21	20	23	75	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	13	SC109	PMT	Grangemouth Jn – Carmuirs East Jn	23	75	25	79	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	14	SC109	CMS	Carmuirs East Jn – Carmuirs West Jn	0	40	-0	2	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	15	SC109	SCM3	Carmuirs West Jn – Greenhill Lower Jn	108	74	106	62	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	16	SC109	GHL	Greenhill Lower Jn – Greenhill Upper Jn	0	52	0	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	17	SC110	PMT	Carmuirs East Jn – Larbert Jn	25	79	26	35	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	18	SC111	NBE	Newbridge Jn – Bathgate	35	21	25	18	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	19	SC113	DMY	Winchburgh Jn – Dalmeny Jn	34	54	39	03	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1034	20	SC115	MRL1	Cowlairs West Jn – Maryhill Park Jn	8	26	5	51	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	21	SC115	MRL2	Maryhill Park Jn – Knightswood North Jn	4	40	5	67	8	Y	Y	Y	Y	Y	Y	Y	
Scotland	1034	22	SC1150	MLA	Maryhill Park Jn – Anniesland	0	00	0	70	5	Y	N	N	N	N	N	N	
Scotland	1034	23	SC116	CSN	Cowlairs East Jn – Cowlairs North Jn	0	00	0	21	10	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1035	1	SC117	GMH	Grangemouth Jn – Grangemouth	0	00	3	67	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	2	SC119	GHL	Greenhill Upper Jn – Greenhill Lower Jn	0	00	0	52	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	3	SC119	SCM3	Greenhill Lower Jn – Carmuirs West Jn	106	62	108	74	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	4	SC119	SCM3	Carmuirs West Jn – Stirling Middle Jn	108	76	118	08	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	5	SC119	SCM3	"Stirling Middle Jn – Change of ELR
(Dunblane)"	118	08	123	40	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	6	SC119	SCM4	"Change of ELR (Dunblane) – Perth South
Jn"	123	40	150	61	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	7	SC119	SCM5	Perth South Jn – Change of Mileage	150	61	151	03	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	8	SC119	SCM5	Change of Mileage – Dundee Central Jn	21	01	0	36	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	9	SC119	ECN2	Dundee Central Jn – Dundee	58	69	59	14	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1035	10	SC123	NBE	Bathgate – Change of ELR	25	18	25	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	11	SC123	NEM1	Change of ELR – Drumgelloch	25	00	11	70	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	12	SC123	NEM1	Drumgelloch – Change of ELR	11	70	11	60	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	13	SC123	NEM2	Change of ELR – High Street Jn	11	60	0	28	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	14	SC123	NEM2	High Street Jn – Change of ELR	0	28	0	00	5	R1	R1	R1	R1	R1	R1	N	R110mph over bridge 240/116 (0m 18ch)
Scotland	1035	15	SC123	NEM3	Change of ELR – Finnieston East Jn	0	00	2	19	5	Y	Y	Y	Y	Y	Y	N	
Scotland	1035	16	SC123	NEM3	"Finnieston East Jn – Finnieston West Jn
(Down Line)"	2	19	2	53	"7
R1"	R2	R2	R2	R2	R2	R2	R2	"R1RA Change
STNC NC/GI/2010/ICP-RA/SC008 applies until
30/09/2014
R210mph over bridge 240/128 (2m 24ch)"
Scotland	1035	17	SC123	NEM3	"Finnieston East Jn – Finnieston West Jn
(Up Line)"	2	19	2	53	"5
R1"	R2	R2	"R2
R3"	R2	N	N	N	"R1RA Change
STNC NC/GI/2010/ICP-RA/SC008 applies until
30/09/2014
R210mph over bridge 240/128 (2m 24ch)
R3Route prohibited to Class 47/4 locomotives
that conform to RA7"
Scotland	1035	18	SC123	NEM3	Finnieston West Jn – Hyndland North Jn	2	53	4	28	7	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	19	SC123	NEM3	Hyndland North Jn – Change of ELR	4	28	4	63	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	20	SC123	NEM4	Change of ELR – Knightswood North Jn	0	00	0	74	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1035	21	SC123	NEM5	"Knightswood North Jn – Change of ELR
(Between Bowling and Dumbarton East)"	5	67	13	40	10	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1036	1	SC123	NEM6	"Change of ELR (Between Bowling and
Dumbarton East) – Change of ELR
(Dumbarton East)"	113	46	116	00	"5
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2010/ICP-RA/SC009 applies until
30/09/2014"
Scotland	1036	2	SC123	NEM7	"Change of ELR (Dumbarton East) –
Craigendoran Jn"	15	51	22	76	"5
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2010/ICP-RA/SC009 applies until
30/09/2014"
Scotland	1036	3	SC123	NEM7	Craigendoran Jn – Helensburgh Central	22	76	24	31	"5
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2010/ICP-RA/SC009 applies until
30/09/2014"
Scotland	1036	4	SC125	YKR	Hyndland East Jn – Hyndland West Jn	0	00	0	22	"7
R1"	R2	R2	R2	R2	R2	R2	R2	"R1RA Change
STNC NC/GI/2010/ICP-RA/SC008 applies until
30/09/2014.
R210mph over bridge 268/001 (0m 15ch)"
Scotland	1036	5	SC125	YKR	Hyndland East Jn – Hyndland West Jn	0	00	0	22	"7
R1"	N	Y	R2	Y	Y	Y	Y	"R1RA Change
STNC NC/GI/2010/ICP-RA/SC008 applies until
30/09/2014.
R2Sleeper Services only"
Scotland	1036	6	SC129	SGN	Springburn – Bellgrove Jn	0	42	2	58	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1036	7	SC131	HST	"High Street Jn – Connection to Smithy Lye
Through Line"	0	04	2	00	8	Y	Y	Y	Y	Y	Y	Y	
Scotland	1036	8	SC131	HST	"Connection to Smithy Lye Through Line –
Shields Jn"	2	00	2	35	8	Y	Y	Y	Y	Y	Y	Y	
Scotland	1036	9	SC133	MGE	Westerton Jn – Milngavie	6	19	9	35	5	Y	N	N	N	N	N	N	
Scotland	1036	10	SC135	BCH	Dalreoch Jn – Balloch	16	39	20	38	6	Y	Y	R1	Y	N	Y	N	"R1Route prohibited to Class 47/4 locomotives
that conform to RA7"
Scotland	1036	11	SC136	HYD	Hyndland North Jn – Hyndland West Jn	0	00	0	16	8	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1037	1	SC141	WHL	Craigendoran Jn – Crianlarich Jn	0	01	36	30	5	Y	"R1
R2
R3
R4
R5"	"R6
R7"	"R1
R2
R3
R4
R5"	"R1
R2
R3
R4
R5"	"R1
R2
R3
R4
R5"	N	"R110mph over bridge 26 (9m 52ch)
R220mph over bridge 30 (11m 38ch)
R320mph over bridge 97 (30m 50ch)
R420mph over bridge 108 (33m 14ch)
R5Double Heading prohibited except for
providing assistance and then at only 10mph
over the above structures
R6Class 47/4 locomotives that conform to RA6
shall apply those restrictions applicable to
the Class 47/2
R7Route prohibited to Class 47/4 locomotives
that conform to RA7"
Scotland	1037	2	SC141	WHL	Crianlarich Jn – Fort William	36	30	99	37	5	Y	"R1
R2
R3
R4
R5
R6
R7
R8
R9
R10"	"R11
R12"	"R1
R2
R3
R4
R5
R6
R7
R8
R9
R10"	"R1
R2
R3
R4
R5
R6
R7
R8
R9
R10"	"R1
R2
R3
R4
R5
R6
R7
R8
R9
R10"	N	"R140mph over bridge 116 (36m 39ch)
R220mph over bridge 117 (36m 44ch)
R330mph over bridge 131 (39m 65ch)
R420mph over bridge 149 (45m 03ch)
R520mph over bridge 151 (45m 43ch)
R620mph over bridge 197 (61m 39ch)
R720mph over bridge 201 (63m 50ch)
R830mph over bridge 203 (64m 64ch)
R920mph over bridge 259 (76m 29ch)
R10 Double Heading prohibited except for
providing assistance and then at only 10mph
over the above structures
R11 Class 47/4 locomotives that conform to RA6
shall apply those restrictions applicable to
the Class 47/2
R12 Route prohibited to Class 47/4 locomotives
that conform to RA7"
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1038	1	SC143	OBN1	Crianlarich Jn – Lower Crianlarich GF	0	00	0	44	5	Y	"R1
R2
R3"	"R4
R5"	"R1
R2
R3"	N	"R1
R2
R3"	N	"R1Prohibited from hauling passenger services
R230mph over bridge 3 (0m 16ch) (10mph
when providing assistance)
R3Double Heading prohibited except for
providing assistance
R4Class 47/4 locomotives that conform to RA6
shall apply those restrictions applicable to
the Class 47/2
R5Route prohibited to Class 47/4 locomotives
that conform to RA7"
Scotland	1038	2	SC143	OBN2	"Lower Crianlarich GF – Inverhaggernie
No.1 LC"	30	23	31	00	5	R1	"R2
R3
R4"	"R5
R6"	"R2
R3
R4"	N	"R2
R3
R4"	N	"R130mph over bridge 158 (30m 80ch)
R210mph over bridge 158 (30m 80ch)
R3Prohibited from hauling passenger services
R4Double Heading prohibited except for
providing assistance
R5Class 47/4 locomotives that conform to RA6
shall apply those restrictions applicable to
the Class 47/2
R6Route prohibited to Class 47/4 locomotives
that conform to RA7"
Scotland	1038	3	SC143	OBN2	Inverhaggernie No.1 LC – Oban	31	00	71	44	5	"R1
R2"	N	N	N	N	N	N	"R130mph over bridge 176 (35m 17ch)
R220mph over bridge 268 (66m 16ch)"
Scotland	1038	4	SC145	MLG1	Fort William – Change of ELR	0	05	1	27	5	Y	R1	"R2
R3"	R1	N	R1	N	"R120mph over (Lochy Viaduct) (0m 55ch – 0m
60ch)
R2Class 47/4 locomotives that conform to RA6
shall apply those restrictions applicable to
the Class 47/2
R3Route prohibited to Class 47/4 locomotives
that conform to RA7"
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1039	1	SC145	MLG2	Change of ELR – Mallaig	0	00	39	39	5	Y	"R1
R2
R3"	"R4
R5"	"R1
R2
R3"	N	"R1
R2
R3"	N	"R130mph over bridge 29 (6m 18ch)
R220mph over  bridge 051 (Drumsalie) (10m
19ch)
R310mph over bridge 134 (31m 04ch)
R4Class 47/4 locomotives that conform to RA6
shall apply those restrictions applicable to
the Class 47/2
R5Route prohibited to Class 47/4 locomotives
that conform to RA7"
Scotland	1039	2	SC147	ECM8	"Route Boundary (LN600) (Heaton South
Jn) – Prestonpans Jn"	69	67	9	67	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	3	SC147	ECM8	Prestonpans Jn – Calton South Tunnel	9	67	0	29	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	4	SC147	ECM9	Calton South Tunnel – Waverley East End	0	29	0	21	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	5	SC147	ECM9	Waverley East End – Edinburgh Waverley	0	21	0	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	6	SC147	EGM4	"Edinburgh Waverley – Waverley West End
(South Lines)"	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	7	SC147	ECN1	"Edinburgh Waverley – Waverley West End
(North Lines)"	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	8	SC147	EGM3	"Waverley West End – Haymarket (South
Lines)"	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	9	SC147	ECN2	"Waverley West End – Haymarket (North
Lines)"	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	10	SC147	EGM2	"Haymarket – Haymarket East Jn (South
Lines)"	46	02	45	72	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	11	SC147	ECN2	"Haymarket – Haymarket East Jn (North
Lines)"	1	19	1	29	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	12	SC147	EGM2	"Haymarket East Jn – Haymarket Central
Jn (South Lines)"	45	72	45	35	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	13	SC147	ECN2	"Haymarket East Jn – Haymarket Central
Jn (North Lines)"	1	29	1	66	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	14	SC147	EGM2	"Haymarket Central Jn – Haymarket West
Jn (South Lines)"	45	35	44	73	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	15	SC147	ECN2	"Haymarket Central Jn – Haymarket West
Jn (North Lines)"	1	66	2	41	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1039	16	SC149	NBK	North Berwick – Drem Jn	22	22	18	15	5	Y	N	N	N	N	N	N	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1040	1	SC151	LHS1	"Portobello – Leith South Yard (Goods
Line)"	0	00	2	20	10	N	Y	Y	Y	Y	Y	Y	
Scotland	1040	2	SC153	CPH	Craigentinny – Powderhall (Goods Line)	0	00	1	78	10	N	Y	Y	Y	Y	Y	Y	
Scotland	1040	3	SC155	MHL1	Monktonhall Jn – Change of ELR	0	11	5	60	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	4	SC155	MHL2	Change of ELR – Millerhill East Jn	1	40	0	28	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	5	SC155	MHL3	"Millerhill East Jn – Millerhill Yard (Goods
Line)"	0	00	0	19	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	6	SC157	MLE	"Millerhill South Jn – Millerhill East Jn
(Goods Line)"	0	09	0	28	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	7	SC159	NDE2	"Millerhill West Jn – Millerhill South Jn /
Millerhill Yard"	6	52	5	72	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	8	SC161	NDE1	"Millerhill Yard – Junction with Niddrie West
Line"	5	52	3	36	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	9	SC161	SUB1	"Junction with Niddrie West Line –
Portobello"	3	36	3	30	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	10	SC161	MHL4	"Newcraighall East Jn – Network Rail /
Abellio Scotrail Boundary"	00	00	00	08	N	N	N	N	N	N	N	N	
Scotland	1040	11	SC163	SUB1	Portobello – Change of ELR	3	30	4	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	12	SC163	SUB2	Change of ELR – Niddrie West	6	69	6	30	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1040	13	SC164	NNS	"Newcraighall North Jn – Newcraighall
South Jn"	4	63	5	02	3	N	R1	R1	R1	N	N	N	R155mph maximum speed
Scotland	1040	14	SC164	SBO	Newcraighall South Jn – Tweedbank	5	02	35	34	3	N	"R1
R2
R3"	"R1
R2
R3
R4
R5"	"R1
R2
R3"	N	N	N	"R155mph maximum speed
R230mph maximum speed over the following:
UB011/070 (27m 46ch)
UB011/056 (22m 04ch)
UB011/054 (21m 58ch)
R3RA6 vehicles 30mph maximum speed over the
following:
UB011/072 (28m 31ch)
UB011/067 (25m 44ch)
R4RA7 vehicles 20mph maximum speed over the
following:
UB011/072 (28m 31ch)
UB011/067 (25m 44ch)
R530mph maximum speed over the following:
UB011/061 (24m 03ch)
UB011/060 (23m 59ch)
UB011/053 (21m 40ch)"
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1041	1	SC165	MHY	Niddrie South Jn – Niddrie West Jn	7	06	6	30	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	2	SC165	SUB2	Niddrie West Jn – Gorgie Jn	6	30	0	45	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	3	SC165	GGE	Gorgie Jn – Haymarket West Jn	0	00	0	41	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	4	SC167	CKT	Craiglockhart Jn – Slateford Jn	0	00	0	48	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	5	SC169	SUB2	Gorgie Jn – Haymarket Central Jn	0	45	0	11	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	6	SC171	ECM9	Waverley East End – Edinburgh Waverley	0	21	0	00	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	7	SC171	EGM4	"Edinburgh Waverley – Waverley West End
(South Lines)"	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	8	SC171	ECN1	"Edinburgh Waverley – Waverley West End
(North Lines)"	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	9	SC171	EGM3	"Waverley West End – Haymarket (South
Lines)"	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	10	SC171	ECN2	"Waverley West End – Haymarket (North
Lines)"	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1041	11	SC171	EGM2	"Haymarket – Haymarket East Jn (South
Lines)"	46	02	45	72	10	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1042	1	SC171	ECN2	"Haymarket – Haymarket East Jn (North
Lines)"	1	19	1	29	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1042	2	SC171	EGM2	"Haymarket East Jn – Haymarket Central
Jn (South Lines)"	45	72	45	35	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1042	3	SC171	ECN2	"Haymarket East Jn – Haymarket Central
Jn (North Lines)"	1	29	1	66	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1042	4	SC171	EGM2	"Haymarket Central Jn – Haymarket West
Jn (South Lines)"	45	35	44	73	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1042	5	SC171	ECN2	"Haymarket Central Jn – Haymarket West
Jn (North Lines)"	1	66	2	41	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1042	6	SC171	ECN2	Haymarket West Jn – Dundee Central Jn	2	41	58	69	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1042	7	SC171	ECN2	Dundee Central Jn – Dundee	58	69	59	14	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1042	8	SC173	CWH1	"Inverkeithing Central Jn – Change of ELR
(Cowdenbeath)"	13	21	22	76	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1043	1	SC173	CWH2	"Change of ELR (Cowdenbeath) – Change
of ELR (Lochgelly)"	0	00	0	70	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1043	2	SC173	CWH3	"Change of ELR (Lochgelly) – Thornton
West Jn"	27	00	34	62	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1043	3	SC173	TNW	Thornton West Jn – Thornton North Jn	0	70	0	00	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1043	4	SC175	RHD2	Rosyth Dockyard – Change of ELR	1	21	1	00	8	Y	Y	Y	Y	Y	Y	Y	
Scotland	1043	5	SC175	RHD1	"Change of ELR – Inverkeithing South Jn
(Goods Line)"	1	00	0	02	8	N	Y	Y	Y	Y	Y	Y	
Scotland	1043	6	SC176	IGE	"Inverkeithing North Jn – Inverkeithing East
Jn (Inverkeithing Curve)"	0	33	0	00	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1043	7	SC177	MTL1	Thornton North Jn – Change of ELR	0	11	4	65	8	N	Y	Y	Y	Y	Y	Y	
Scotland	1043	8	SC177	MTL2	"Change of ELR – Methill Power Station
(Goods Line)"	7	34	6	48	8	N	Y	Y	Y	Y	Y	Y	
Scotland	1043	9	SC178	CWH3	Thornton South Jn – Thornton West Jn	35	38	34	62	8	Y	Y	Y	Y	Y	Y	Y	
Scotland	1043	10	SC181	CDC1	Ladybank Jn – Change of ELR	0	03	14	10	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	Notes
Scotland	1044	1	SC181	CDC2	Change of ELR – Hilton Jn	44	18	45	66	"8
R1"	Y	Y	Y	Y	Y	Y	Y	"R1RA Change
STNC NC/G1/2008/SCOT0337 applies until 29/08/2013"
Scotland	1044	2	SC183	SAA	Stirling Middle Jn – Change of ELR	0	00	8	14	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1044	3	SC183	KNE1	Change of ELR – Longannet	0	00	5	62	10	Y	Y	Y	Y	Y	Y	Y	
Scotland	1044	4	SC183	KNE1	Longannet – Change of ELR	5	62	14	14	8	Y	Y	Y	Y	Y	Y	Y	
